rname;Wsp_44m;Wsp_44m_stdev;Wdir_41m;ROT;yaw;pa;po;wsn;MyTB_mean;MyTB_stdev;MyTB_min;MyTB_max;MyTB_DEL3;MyTB_DEL6;MyTB_DEL9;MyTB_DEL12;MxTB_mean;MxTB_stdev;MxTB_min;MxTB_max;MxTB_DEL3;MxTB_DEL6;MxTB_DEL9;MxTB_DEL12;MzTT_mean;MzTT_stdev;MzTT_min;MzTT_max;MzTT_DEL3;MzTT_DEL6;MzTT_DEL9;MzTT_DEL12;Myaw_mean;Myaw_stdev;Myaw_min;Myaw_max;Myaw_DEL3;Myaw_DEL6;Myaw_DEL9;Myaw_DEL12;Mtilt_mean;Mtilt_stdev;Mtilt_min;Mtilt_max;Mtilt_DEL3;Mtilt_DEL6;Mtilt_DEL9;Mtilt_DEL12;MzR_mean;MzR_stdev;MzR_min;MzR_max;MzR_DEL3;MzR_DEL6;MzR_DEL9;MzR_DEL12;MyR_mean;MyR_stdev;MyR_min;MyR_max;MyR_DEL3;MyR_DEL6;MyR_DEL9;MyR_DEL12;MxR_mean;MxR_stdev;MxR_min;MxR_max;MxR_DEL3;MxR_DEL6;MxR_DEL9;MxR_DEL12;MyA1_mean;MyA1_stdev;MyA1_min;MyA1_max;MyA1_DEL3;MyA1_DEL6;MyA1_DEL9;MyA1_DEL12;MxA1_mean;MxA1_stdev;MxA1_min;MxA1_max;MxA1_DEL3;MxA1_DEL6;MxA1_DEL9;MxA1_DEL12
-;m/s;m/s;deg;rpm;deg;deg;kW;m/s;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm
201802161110;7.71;1.01;239.79;21.22;242.2;-1.76;215.55;7.02;-1454.08;399.284;-2592.44;-568.479;356.705;744.522;1014.41;1195.77;157.244;74.049;-113.672;459.983;168.221;234.708;287.688;330.203;-18.1124;15.5361;-71.3846;36.4313;34.7755;46.6001;57.0226;65.0833;1.0469;39.2486;-128.045;140.367;83.1409;113.751;140.38;160.457;-100.899;34.3369;-218.781;37.9145;77.0877;105.113;130.531;150.197;117.187;25.0854;41.4087;200.426;23.7551;53.9777;75.1537;89.5799;-9.6286;78.9866;-188.159;191.467;176.136;220.23;243.332;259.442;10.687;79.7261;-199.572;228.135;178.261;224.445;250.672;271.001;12.3068;102.394;-176.892;186.057;209.555;250.711;267.353;277.1;-213.582;62.3076;-399.333;-70.5719;78.2598;131.023;171.018;198.056
201802161140;6.99;0.9;237.36;20.29;238.74;-1.62;173.11;6.65;-1245.94;396.19;-2648.5;-83.2839;414.915;872.9;1217.45;1452.45;75.865;71.3848;-165.578;283.728;160.071;204.554;237.461;265.09;-18.7447;14.8706;-80.1852;40.4797;36.3277;48.7163;60.3671;69.7706;4.74479;36.3993;-128.153;154.309;86.1613;117.598;145.125;166.487;-95.2856;33.9175;-201.558;92.604;85.6235;116.913;146.715;170.572;101.146;30.124;38.6473;228.64;27.0399;64.1856;90.0054;107.431;-8.94574;74.8338;-207.342;178.024;169.923;213.128;236.403;253.606;9.67165;75.554;-195.85;184.723;169.696;211.872;233.93;250.059;18.9948;101.917;-186.06;197.509;204.861;246.829;263.886;274.081;-179.307;60.9841;-392.028;-22.0031;78.3214;134.954;181.297;213.709
201802161150;6.49;1.18;235.92;20.49;238.65;-1.72;179.86;6.77;-1287.93;312.071;-2197.78;-324.811;358.3;676.251;914.236;1079.59;71.587;62.6056;-118.625;285.172;142.858;188.243;221.805;247.803;-15.4238;15.9823;-80.4047;47.7351;37.8575;53.8548;67.2205;76.8755;0.389538;41.0076;-181.121;176.424;93.0574;139.261;178.054;206.663;-102.612;35.2127;-224.094;39.3306;84.5163;113.514;138.744;157.832;103.493;25.8717;37.4259;221.39;27.1274;63.5329;88.8663;105.76;-9.09255;80.8276;-206.934;208.512;181.937;230.881;258.556;278.948;9.85945;81.5011;-220.673;204.757;182.173;230.376;257.382;277.656;17.3964;101.812;-174.388;191.178;206.115;247.769;264.448;274.088;-187.208;49.3695;-350.814;-31.3342;77.9351;123.093;160.725;187.867
201802161200;7.07;1.24;236.57;22.12;239.36;-1.77;231.17;7.38;-1598.62;440.55;-2554.9;-389.466;361.229;742.853;1025.32;1219.38;102.323;67.8654;-121.514;330.991;169.12;216.415;250.386;277.241;-18.8093;16.2364;-84.9478;40.896;40.2428;55.1373;67.5203;76.4809;2.66517;40.4981;-151.011;155.549;95.3468;133.637;164.719;186.938;-93.4009;43.739;-230.746;91.5325;94.6583;130.929;163.726;189.415;118.993;24.2315;64.416;186.636;21.1781;43.4149;58.9735;69.5918;-9.85357;76.7697;-200.743;194.549;179.111;226.055;252.6;271.508;12.6777;77.5266;-213.481;234.335;178.306;225.991;254.966;277.863;9.74605;102.714;-182.138;185.25;215.046;255.88;272.627;282.631;-231.451;71.4613;-427.775;-50.6833;91.0071;149.227;193.957;224.685
201802161230;7.94;1.03;241.97;22.93;243.73;-1.61;286.76;7.77;-1813.54;481.642;-3006.85;-158.374;484.015;1002.59;1364.56;1613.91;275.282;88.0531;16.043;574.321;182.812;245.665;299.629;342.428;-24.5146;18.7029;-103.909;71.1755;42.172;61.539;81.965;97.7865;-1.09792;46.1723;-246.393;178.913;98.5545;148.682;199.742;238.25;-87.3847;40.9383;-233.816;72.7865;99.5647;133.836;164.42;187.549;139.645;36.0142;50.3011;232.121;29.7166;65.1373;89.567;106.011;-10.1509;73.6729;-209.539;223.714;178.844;224.957;252.503;273.802;13.6226;74.8207;-199.898;226.128;179.08;225.108;253.121;275.174;3.02287;103.814;-209.788;194.329;221.195;262.732;280.884;292.802;-261.386;73.9603;-471.048;-90.254;99.2462;159.933;204.082;234.608
201802161250;8.64;1.32;244.79;24.75;243.73;-1.9;384.87;8.54;-2257.68;464.591;-3294.41;-996.901;421.48;894.4;1193.78;1388.24;339.126;93.0442;63.821;679.889;191.83;263.865;324.18;370.988;-31.3636;18.7909;-98.8734;40.403;44.0376;58.4172;72.1418;82.7233;8.88817;47.5141;-164.76;167.348;103.327;140.562;174.688;200.456;-92.7913;46.0333;-248.016;113.803;108.714;146.226;182.79;211.239;168.761;37.0057;83.5703;272.206;31.588;69.6897;94.7768;111.483;-11.3458;78.4098;-234.337;222.774;191.606;239.45;269.627;293.616;16.7691;79.7006;-199.115;237.513;193.621;242.213;272.529;295.656;-11.1307;102.899;-230.977;192.768;228.23;267.765;285.309;297.345;-327.374;70.9151;-529.496;-100.101;100.608;160.769;210.102;245.796
201802161300;8.11;1.23;245.26;23.7;243.74;-1.69;317.78;7.99;-1953.08;550.093;-3802.01;1002.4;724.769;1689.49;2322.1;2746.29;299.334;98.5237;14.907;653.058;221.659;300.51;355.568;396.944;-33.0244;17.8276;-108.972;31.3429;40.7465;55.3121;69.3566;80.5423;18.2174;45.9953;-150.956;214.779;97.2719;137.857;177.721;208.683;-100.969;39.102;-238.982;54.197;97.3262;126.42;151.603;171.684;147.022;37.0693;8.67866;242.708;34.4564;78.2344;108.958;130.547;-10.497;82.0452;-216.625;215.284;192.374;238.337;265.108;285.405;15.1603;83.3883;-229.269;223.993;195.601;243.528;272.586;295.042;-1.38876;101.062;-211.989;200.304;219.479;259.191;276.573;288.208;-283.397;80.4998;-484.986;35.0244;101.887;186.731;249.608;293.981
201802161310;8.98;0.92;247.03;24.41;246.13;-1.67;364.59;8.28;-2106.84;576.41;-3328.37;740.826;558.891;1391.7;1973.84;2357.35;425.56;170.486;-23.583;998.757;227.401;350.697;472.928;568.106;-30.7382;18.4924;-113.255;43.5822;42.538;59.4975;76.5217;89.6988;10.6707;48.056;-164.424;192.905;100.298;141.771;180.309;209.341;-95.7285;48.2693;-224.339;153.221;106.59;153.099;196.502;227.564;161.639;49.815;14.261;303.445;39.4261;94.8293;134.44;161.624;-11.0194;80.9646;-212.789;191.575;192.228;234.559;257.224;273.606;16.0265;82.6632;-177.134;242.92;194.49;237.657;260.783;277.907;-6.72586;103.061;-243.367;198.091;225.985;266.517;285.228;298.566;-309.947;86.2462;-533.321;21.4088;105.624;193.25;267.265;318.382
201802161320;8.88;1.4;245.17;24.65;247.29;-1.7;421.68;8.6;-2303.76;557.96;-3374.51;-618.512;411.452;960.596;1346.73;1604;510.037;190.948;18.519;999.686;230.276;338.526;453.309;544.947;-30.4638;20.168;-109.024;46.1917;44.7656;63.0372;80.754;93.6352;8.22903;49.0255;-173.564;188.917;105.56;151.881;193.77;223.266;-95.0258;44.0205;-240.905;71.4719;111.391;145.474;175.233;197.264;182.788;48.834;57.9039;288.397;34.3832;79.5966;110.766;131.845;-12.1183;79.4571;-228.736;215.779;193.901;239.709;265.994;286.025;16.621;80.9896;-202.627;255.648;196.19;243.078;270.872;292.802;-14.3822;102.844;-217.674;189.166;228.397;268.757;286.848;298.901;-336.875;83.8429;-524.856;-66.8081;98.5895;163.724;222.147;263.628
201802161330;9.05;1.12;246.04;25.26;245.76;-1.83;443.29;8.91;-2436.63;406.036;-3305.05;-1108.42;386.091;788.424;1066.45;1258.84;454.972;164.032;15.939;943.342;268.334;367.175;452.194;524.643;-29.7507;18.6126;-133.346;25.6587;44.0739;60.2155;76.7541;89.894;9.22252;46.8157;-144.445;236.627;105.484;145.928;184.982;215.801;-97.8691;46.6164;-300.285;115.45;109.679;152.684;197.897;233.729;188.79;41.4985;80.4432;291.153;34.5404;75.8206;104.143;123.441;-12.3701;81.2568;-271.424;240.294;197.407;248.187;283.722;313.748;17.2079;82.6384;-240.459;291.957;200.447;253.041;289.734;320.498;-18.0819;102.641;-223.72;183.583;232.405;271.385;288.06;298.682;-354.402;60.5321;-564.599;-151.073;96.9317;152.377;198.989;234.064
201802161340;9.76;1.46;247.15;25.95;247.97;-1.32;609.79;9.97;-2839.83;257.16;-3596.7;-1665.22;390.763;733.376;965.009;1123.61;662.041;120.569;281.87;1059.33;264.832;349.557;415.142;467.941;-31.8948;18.1539;-111.282;31.7592;47.4173;60.4794;73.3332;83.9784;2.67429;44.1759;-151.107;187.725;110.5;143.176;174.351;199.745;-97.2435;48.3;-288.172;125.426;115.826;161.684;206.455;240.038;247.784;38.6087;120.054;351.196;37.087;81.1349;110.771;130.992;-13.2522;80.3996;-247.844;233.095;197.486;246.516;278.129;302.782;16.077;82.0333;-209.837;273.954;203.163;253.772;286.905;312.81;-33.3755;102.645;-234.757;175.94;241.266;280.536;297.329;307.941;-409.258;43.9897;-545.671;-214.246;98.1701;138.61;171.684;196.927
201802161350;10.23;1.13;251.43;25.88;248.42;-1.23;597.21;9.99;-2771.04;325.059;-3710.45;-1665.73;472.42;864.669;1113.06;1274.78;686.304;159.711;138.637;1299.67;326.448;449.128;565.292;662.467;-29.8354;20.6668;-103.559;52.4211;49.3987;64.69;79.6756;91.5181;-0.705348;50.9283;-175.052;167.875;115.869;155.07;190.736;217.161;-92.9994;49.314;-270.493;96.6109;119.627;158.167;194.352;221.793;243.645;50.3858;135.124;359.391;39.9248;86.6936;116.249;135.256;-12.7696;80.1024;-231.527;238.27;199.436;248.114;278.817;302.658;16.4948;81.7985;-248.631;255.556;202.059;251.751;283.342;308.837;-30.879;103.517;-232.413;172.665;240.677;280.516;297.721;308.542;-400.319;50.8537;-562.562;-216.926;107.476;148.592;181.106;206.246
201802161400;9.82;1.33;253.94;25.83;254.18;-1.62;564.12;9.65;-2670.49;258.18;-3565.7;-1692.53;329.356;643.085;886.539;1056.29;949.414;154.82;481.034;1619.78;344.947;491.117;598.334;679.629;-21.3844;19.7373;-112.865;43.5038;47.6584;62.7307;78.0164;90.1213;-18.9986;50.0071;-193.092;189.598;112.914;152.359;191.116;221.418;-82.648;47.9341;-225.185;115.548;115.602;153.931;186.752;210.789;231.486;36.5194;137.575;333.716;32.6427;72.7503;99.5653;117.185;-12.2133;75.0679;-208.738;194.2;187.43;230.78;255.488;273.299;16.5338;76.1029;-206.421;234.335;187.648;231.247;257.401;277.869;-30.375;106.556;-235.771;192.993;248.487;289.745;307.721;319.203;-399.459;49.8576;-563.55;-227.278;107.8;148.104;178.444;201.799
201802161410;10;1.34;255.43;26.06;254.3;-1.16;617.82;10.46;-2746.52;313.512;-3702.88;-682.646;548.966;1123.55;1503.04;1761.18;994.787;199.015;220.47;1616.37;427.303;577.536;702.606;806.277;-29.5436;21.6553;-118.823;32.0049;48.3155;64.4193;79.9294;91.5761;5.83239;50.9377;-185.68;189.916;113.57;155.594;194.458;222.882;-87.1375;48.3511;-260.783;177.225;114.094;162.015;209.481;247;250.738;49.7131;121.756;361.945;40.237;86.6851;117.971;139.434;-12.2102;76.8583;-246.311;208.005;191.331;238.739;269.119;293.27;16.7224;77.9767;-220.96;256.273;193.57;242.117;273.465;298.947;-31.9992;102.34;-237.89;178.106;240.212;279.714;296.791;307.597;-408.32;50.3282;-556.978;-173.331;107.905;161.289;202.781;232.77
201802161420;10.52;1.25;257.73;25.93;254.3;-1.28;608.41;10.14;-2728.63;300.276;-3625.44;-1630.64;411.594;764.774;1009.05;1172.65;992.912;214.8;238.632;1548.57;483.913;644.896;757.262;836.639;-28.5626;21.0157;-97.7323;47.4111;47.7191;64.3454;78.8914;89.246;5.87449;46.676;-153.757;162.474;109.51;146.129;176.974;198.935;-93.9845;46.8958;-265.432;206.503;114.111;170.077;227.404;269.63;247.592;45.1079;120.999;349.112;40.0938;85.3003;114.764;134.611;-10.4011;78.7538;-249.555;204.41;194.157;240.293;268.531;290.34;15.6842;80.8377;-223.475;265.49;198.304;246.321;277.462;302.915;-31.8516;102.061;-228.372;176.094;238.092;277.683;295.174;306.51;-406.267;49.1136;-570.638;-209.549;101.189;149.314;188.25;216.312
201802161430;10.39;1.27;256.66;26.15;254.3;-1.23;594.85;10.39;-2711.46;279.817;-3788.2;-1631.97;485.671;847.069;1085.51;1251.54;974.114;198.141;447.392;1667.04;445.402;586.741;687.055;761.871;-20.595;20.5486;-109.672;51.578;49.9923;65.888;82.0342;94.7142;-16.0715;48.3341;-209.021;200.343;117.793;160.747;202.789;235.51;-82.9442;49.8235;-253.747;152.693;124.389;164.575;205.069;237.338;241.139;51.959;116.942;365.531;38.5978;87.5174;121.014;143.226;-11.1907;74.6891;-250.126;186.265;190.189;235.343;262.714;283.775;17.3213;76.0771;-179.862;249.061;192.225;237.522;264.387;284.366;-29.0477;106.515;-251.323;214.443;252.22;294.155;313.31;326.468;-403.611;48.4512;-585.952;-236.909;112.458;153.112;183.821;207.179
201802161440;10.15;1.28;253.54;26.05;254.3;-1.51;562.37;10.02;-2676.38;279.392;-3953.82;57.1617;551.135;1306.65;1860.14;2238.39;954.024;196.721;255.556;1616.68;463.423;623.904;742.09;834.929;-24.8749;22.8222;-116.746;63.5838;51.5978;71.5714;91.1789;105.733;-2.36109;53.7425;-215.601;212.543;121.012;171.399;219.667;255.093;-74.555;48.3168;-246.774;112.882;123.566;160.959;195.076;221.231;229.674;41.203;130.611;358.077;37.6936;79.9037;108.894;128.944;-10.5143;70.5928;-219.406;208.572;182.759;228.851;257.022;277.67;16.9806;72.35;-209.039;211.034;184.888;231.237;260.032;281.334;-27.9875;104.12;-225.293;175.857;243.842;283.601;300.508;310.936;-399.241;50.3724;-577.615;-67.6686;115.521;179.518;242.87;289.423
201802161450;10.5;1;251.88;26.06;254.29;-1.51;579.7;9.72;-2716.07;244.511;-3394.35;-1746.34;373.889;670.939;867.71;998.192;958.238;182.819;372.474;1562.09;422.233;546.389;639.177;713.702;-18.5399;21.499;-87.7124;56.6524;50.3054;65.5169;79.2176;89.4283;-22.0193;51.6651;-221.49;150.145;119.827;161.901;199.754;227.749;-73.877;55.674;-295.492;140.685;126.565;171.447;216.179;251.358;236.299;37.5892;145.928;342.423;35.0808;73.465;98.4635;115.17;-13.4884;74.0675;-255.165;237.261;191.302;247.974;285.267;312.952;16.9266;75.0254;-225.199;285.264;192.688;250.001;288.674;317.913;-30.2417;107.642;-272.234;205.697;255.705;299.193;319.704;334.321;-404.578;50.7689;-597.387;-234.961;120.309;163.877;194.98;218.535
201802161500;10.89;1.2;254.94;26.12;254.3;-0.72;687;10.53;-2856.93;266.069;-4201.27;-154.79;653.602;1367.56;1911.85;2286.48;1053.5;187.108;391.772;1823.07;454.045;596.058;718.97;823.811;-28.3562;22.3737;-114.865;55.9643;53.9497;71.0535;88.0597;101.189;-8.8415;55.9928;-240.824;193.366;127.524;172.778;217.427;251.794;-75.2048;51.1358;-229.033;192.958;130.254;170.736;212.216;245.691;276.516;39.4696;169.295;360.302;37.245;74.3379;98.3355;114.316;-12.9463;73.2958;-227.901;182.396;188.413;233.695;260.443;279.72;15.4174;74.7701;-202.608;222.055;191.129;235.619;262.083;282.051;-36.1375;104.946;-250.149;201.3;249.117;291.211;310.604;323.766;-420.861;50.3555;-587.157;-56.3617;127.34;203.78;267.532;311.893
201802161510;10.61;1.14;256.63;26.16;254.29;-0.62;692.12;10.96;-2857.65;253.697;-3769.58;-1047.03;561.228;1006.42;1325.14;1554.96;1060.83;190.357;334.189;1685.41;461.617;598.141;700.697;788.175;-28.7211;20.1256;-109.75;65.946;50.139;67.8626;86.1582;100.716;-8.29008;49.9414;-228.181;167.255;118.173;161.18;201.441;232.686;-82.7879;49.9519;-242.456;141.381;122.211;161.245;198.036;227.929;278.308;41.3492;154.833;356.65;36.1552;76.4607;103.039;120.474;-11.7649;74.7724;-227.976;219.636;189.558;237.019;265.684;286.848;15.0769;76.339;-207.138;239.527;191.797;239.117;268.59;291.179;-35.6917;104.833;-272.981;185.968;250.249;293.168;313.618;327.858;-422.242;45.2088;-567.635;-193.164;114.344;163.221;200.64;228.343
201802161520;10.31;1.08;254.98;26.19;254.29;-1.08;656.56;10.75;-2848.68;204.85;-3765.18;-1520.98;434.697;848.018;1133.26;1323.91;1049.3;169.411;457.506;1572;415.962;544.975;628.992;691.298;-24.8254;19.9168;-99.5092;41.9987;48.0587;61.8047;74.379;84.0751;-17.296;49.6828;-176.434;170.852;113.601;148.153;179.602;204.104;-75.0102;46.5941;-231.213;106.707;116.336;150.08;181.03;205.013;265.088;34.532;172.45;355.177;32.8127;66.4406;88.8365;104.184;-13.1843;70.2384;-220.714;195.677;178.751;223.648;251.803;272.849;15.7325;71.3693;-180.57;234.021;180.247;223.132;249.44;269.638;-35.5538;106.236;-243.621;177.358;251.366;292.076;309.479;320.344;-422.458;43.8998;-562.223;-268.448;108.916;142.333;165.516;183.239
201802161530;11.14;1.08;253.7;26.1;254.3;-0.93;684.49;10.15;-2882.25;218.782;-3670.45;-1560.77;453.383;830.753;1083.25;1251.52;1075.07;147.151;559.152;1572.31;348.159;453.874;536.737;604.498;-32.662;22.5808;-126.324;47.2038;51.7109;69.572;86.5781;99.8566;-2.14282;57.4824;-203.472;213.988;122.364;168.927;211.178;242.953;-67.553;50.8406;-254.579;180.352;123.899;171.856;216.779;251.091;275.753;32.7869;194.493;361.708;32.087;63.6274;84.8104;99.0092;-13.0855;70.0542;-254.389;233.521;181.861;235.205;272.005;300.63;15.0056;71.0244;-207.585;240.674;184.656;236.634;270.297;295.142;-37.5854;104.238;-266.312;201.763;248;290.597;310.708;324.749;-426.222;48.8534;-610.853;-230.209;122.506;171.061;207.142;233.957
201802161540;10.64;1.09;253.9;26.18;254.3;-1.19;642.26;10.37;-2833.83;173.411;-3342.69;-2111.23;304.346;499.696;641.714;739.74;1042.81;136.545;581.339;1504.82;320.574;421.72;497.952;558.514;-29.4255;21.0141;-124.833;53.1214;49.7429;67.9085;87.0258;101.806;-3.6115;52.6868;-215.095;206.156;118.954;164.049;209.662;244.354;-74.1529;49.2644;-242.919;104.449;116.179;150.59;182.198;206.709;259.213;29.6796;173.532;353.854;32.1227;65.0872;87.1536;102.488;-11.8196;70.6018;-224.623;194.949;181.06;228.353;257.302;278.285;15.6394;72.1895;-180.841;239.227;183.594;232.386;262.16;283.648;-34.675;103.748;-282.131;198.827;245.313;287.631;308.795;325.301;-420.423;43.5737;-624.086;-248.449;115.304;159.405;194.397;221.666
201802161550;11;1.02;254;26.18;254.29;-0.91;675.35;10.71;-2869.94;218.819;-3876.38;-1745.21;490.332;864.027;1102.95;1267.93;1068.6;136.415;564.002;1497.49;310.438;415.947;494.954;556.99;-29.9499;19.7847;-107.96;56.9642;50.3903;66.989;83.1408;95.6928;-7.5074;48.349;-231.725;149.357;119.924;157.563;192.536;220.382;-73.3464;44.4822;-232.262;93.1406;116.633;152.003;182.381;204.631;272.146;39.9486;174.49;360.194;33.4932;70.8297;94.7181;110.158;-11.1116;67.3221;-231.672;176.978;173.015;216.831;245.446;267.557;15.1947;68.7568;-240.028;249.744;174.508;220.71;255.785;287.603;-35.9487;104.58;-248.547;181.061;245.23;285.808;304.066;316.247;-424.292;43.6607;-572.409;-199.93;112.305;154.748;188.855;216.151
201802161600;10.6;1.05;257.85;26.17;254.29;-0.97;675.16;10.88;-2870.13;227.27;-3731.83;-1096.86;505.513;981.118;1301.55;1521.64;1080.14;139.432;606.93;1633.19;303.634;435.997;535.273;610.878;-29.0615;20.8496;-143.132;40.3368;54.3432;74.6423;93.6957;108.673;-8.01904;49.2988;-190.525;228.135;127.739;172.971;214.411;246.943;-81.5608;48.7627;-273.17;112.338;121.526;161.795;197.983;226.653;272.096;36.4745;161.646;359.279;32.8879;69.856;95.4887;112.766;-10.9894;73.3303;-246.12;250.583;187.721;237.766;274.348;305.129;14.9055;75.2882;-249.744;243.694;188.446;237.611;273.137;302.96;-36.3527;104.283;-239.889;177.234;243.004;282.929;300.64;312.277;-424.702;43.5287;-564.627;-198.321;109.889;153.464;188.573;216.486
201802161610;10.85;1.15;257.71;26.13;256.85;-0.71;699.6;10.5;-2827.41;240.622;-3704.11;-1088.56;589.216;1083.9;1393.91;1595.35;1222.72;200.241;619.829;1984.26;384.431;549.614;677.758;780.447;-28.7119;21.0826;-109.919;48.0086;47.6947;64.0496;79.4467;91.3498;-6.79879;50.8894;-182.511;173.835;111.428;149.128;183.089;209.206;-84.5586;49.5209;-251.177;120.21;119.176;159.824;196.751;224.354;282.276;32.3838;194.874;373.286;35.8385;70.168;92.4195;107.007;-11.0503;75.6754;-253.924;210.078;188.84;235.031;264.418;287.913;14.7145;77.7198;-186.256;255.867;191.795;238.088;266.472;287.998;-37.4997;104.704;-248.577;175.578;250.15;291.523;309.694;321.272;-427.029;44.4907;-616.57;-159.915;115.56;176.475;227.583;265.486
201802161620;9.98;1.4;260.03;26.11;260.08;-1.19;627.28;10.21;-2652.78;232.845;-3439.46;-1484.87;421.674;790.123;1027.98;1184.9;1304.47;159.353;765.54;1880.65;293.46;436.221;555.448;645.516;-17.2365;20.0125;-120.068;44.3086;45.0188;63.015;81.1466;94.9305;-15.6434;44.0368;-163.976;200.677;105.471;143.793;181.948;211.446;-96.2007;43.3021;-243.14;81.3759;107.761;142.4;172.852;196.173;255.682;45.1794;138.79;361.667;36.2161;80.9347;110.71;130.615;-11.9196;78.8658;-223.193;231.539;193.822;241.035;269.868;292.147;16.0426;80.9704;-180.168;240.86;198.283;245.016;272.055;291.417;-33.3511;105.391;-232.758;176.159;247.374;286.916;303.354;313.352;-415.805;41.6294;-566.597;-199.114;95.6244;140.238;180.705;211.306
201802161630;9.81;1.63;263.46;26.06;260.73;-0.89;647.95;10.56;-2618.59;305.854;-3525.5;-1265.85;585.164;979.696;1222.02;1386.17;1356.88;196;695.781;2090.34;385.302;576.361;731.685;845.043;-18.8588;21.2436;-92.0865;69.0868;51.5317;67.4876;83.3836;96.1293;-13.6361;49.1584;-255.507;164.701;121.666;168.299;214.163;249.033;-92.1442;53.4927;-265.281;111.063;125.781;168.17;206.088;234.506;264.467;52.3076;157.114;368.235;38.3003;81.0472;109.626;128.309;-12.3665;81.1479;-272.735;218.741;204.794;260.683;297.292;324.873;16.2467;82.5709;-219.036;275.853;206.742;261.345;296.343;322.503;-32.9241;105.81;-260.746;184.194;250.718;292.428;311.065;323.359;-413.138;49.993;-597.492;-226.451;116.47;164.594;200.616;227.744
201802161640;10.43;1.37;267.09;26.06;265.39;-1;668.34;10.14;-2545.23;251.469;-3471.79;-817.585;568.662;1020.83;1330.88;1545.69;1626.53;196.803;911.558;2242.86;405;585.779;725.046;823.935;-15.0066;22.3887;-105.726;71.1755;53.853;70.9867;88.1329;101.783;-4.83706;53.1259;-203.753;186.522;123.426;164.381;202.783;231.827;-82.1475;54.4007;-246.592;203.798;129.95;179.46;225.01;260.205;271.637;40.4096;161.85;362.985;37.5078;77.0898;103.611;121.013;-12.384;76.7491;-249.036;203.844;195.487;244.206;272.988;293.691;14.7337;78.6002;-216.741;242.326;198.334;248.006;278.227;300.524;-36.6082;104.698;-253.192;195.936;252.832;295.908;315.641;328.641;-422.323;48.6047;-585.703;-224.919;119.498;165.899;199.194;223.709
201802161650;11.35;1.55;265.33;26.1;265.42;0.1;746.34;10.99;-2568.99;307.811;-3488.16;-1039.16;700.204;1101.86;1346.45;1511.28;1666.11;203.16;798.561;2344.2;464.911;670.023;820.119;931.693;-17.3764;23.8443;-118.33;64.3747;55.0765;75.0422;93.8158;108.005;-9.63784;58.5891;-215.912;224.614;129.68;180.538;225.436;258.863;-80.9808;54.8292;-287.736;169.156;132.905;186.043;236.163;274.199;301.384;39.063;187.138;367.99;37.753;70.5621;93.141;108.387;-12.1606;78.8075;-266.342;249.252;201.914;258.51;296.904;326.382;14.9214;79.9276;-199.343;291.605;203.206;258.103;294.716;323.051;-36.0171;105.97;-263.897;191.605;255.79;300.471;321.722;336.078;-424.1;55.0714;-635.548;-170.467;132.223;192.632;237.715;271.544
201802161700;9.8;1.22;272.79;26.1;270.48;-1.48;579.46;10.04;-2255.43;266.537;-3393.84;-1280.58;418.578;794.386;1065.48;1251.18;1733.65;227.082;954.9;2462.04;355.671;562.29;736.936;862.74;-0.180824;22.1858;-77.9781;79.119;45.0467;60.0314;75.9756;88.9682;4.96226;46.4508;-163.098;192.638;102.985;140.603;177.174;205.759;-95.9771;45.9793;-234.921;148.051;105.645;145.925;188.226;220.799;237.713;40.7225;143.38;364.138;35.4308;79.4446;108.381;127.592;-12.29;79.3524;-199.484;210.985;193.574;237.931;263.55;282.142;16.5214;81.5342;-210.195;226.923;198.417;243.379;269.25;288.584;-30.2001;102.167;-223.032;175.929;241.228;280.263;296.813;307.061;-406.79;42.5621;-568.412;-219.307;98.8371;141.856;176.056;202.478
201802161710;10.69;1.78;278.07;25.98;276.08;-0.24;634.94;10.59;-1984.79;307.337;-2833.97;-529.307;521.771;955.216;1242.54;1434.06;1962.44;336.76;857.484;2988.53;460.262;820.212;1076.42;1250;9.55499;20.5046;-76.0566;93.4609;50.7038;69.1138;86.597;99.657;8.85355;49.8674;-209.8;208.143;115.915;164.055;208.59;241.596;-91.7739;49.1897;-290.053;102.111;117.966;165.815;207.557;237.799;259.814;70.6965;103.06;364.104;35.3342;82.9621;119.426;144.748;-10.8116;78.9013;-241.156;236.244;195.747;247.574;281.849;308.139;16.9728;81.3087;-217.541;263.164;201.205;253.186;286.285;311.452;-25.7996;102.72;-243.117;193.284;239.814;280.868;300.113;313.483;-393.917;61.4401;-589.116;-176.873;113.598;174.126;221.502;255.032
