"name","Cup116m_Mean","Cup116m_Stdv","Cup116m_Min","Cup116m_Max","Cup114m_Mean","Cup114m_Stdv","Cup114m_Min","Cup114m_Max","Cup100m_Mean","Cup100m_Stdv","Cup100m_Min","Cup100m_Max","Vane100m_Mean","Vane100m_Stdv","Vane100m_Min","Vane100m_Max","Temp100m_Mean","Temp100m_Stdv","Temp100m_Min","Temp100m_Max","Sonic100m_Scalar_Mean","Sonic100m_Scalar_Stdv","Sonic100m_Scalar_Min","Sonic100m_Scalar_Max","Sonic100m_Dir","Sonic100m_Vector_Mean","Spd","Spd_stdv","Spd_min","Spd_max","Dir","Dir_stdv","W","W_stdv","Available","CNR","Broad"
"201509080040","7.06422","0.374682","5.98674","7.92761","7.12719","0.389379","6.00469","8.09657","7.11777","0.398644","6.01152","8.07195","317.994","3.37305","307.018","331.937","14.3001","0.0279607","14.2484","14.3621","6.79927","0.399111","5.59271","7.95453","314.227","6.78807",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080050","6.89961","0.3744","5.81707","7.78586","6.96362","0.377363","5.79056","7.83194","6.95308","0.400914","5.65485","7.95505","316.966","3.70081","302.399","331.216","14.3394","0.0469871","14.2297","14.4167","6.70774","0.372337","5.4595","7.84376","313.572","6.69372",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080100","6.78554","0.386075","5.62594","8.30313","6.85688","0.402692","5.50247","8.29668","6.86327","0.441595","5.52364","8.45865","315.383","3.21437","304.639","327.518","14.3064","0.0209022","14.2297","14.3404","6.60142","0.409176","5.10443","8.24302","311.886","6.59095",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080110","7.0051","0.378284","6.23581","8.77987","7.06489","0.384322","6.31406","8.49333","7.06929","0.339191","6.25192","8.27049","313.901","2.5095","305.443","320.794","14.3364","0.0236585","14.273","14.4014","6.81435","0.351421","5.89644","8.25308","310.383","6.80811",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080120","6.47717","0.36448","5.40096","7.3644","6.52128","0.372878","5.38348","7.52447","6.52962","0.40444","5.33435","7.62435","312.228","3.25311","302.919","323.805","14.3444","0.0208247","14.3053","14.3797","6.29395","0.377284","5.11243","7.22034","308.61","6.28307",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080130","6.16937","0.285358","5.34862","6.96674","6.2138","0.278312","5.43263","6.90968","6.21574","0.294695","5.29628","7.21271","317.703","4.54347","306.438","332.675","14.3484","0.0278249","14.3209","14.3997","5.94917","0.298442","4.97257","6.74586","313.782","5.93036",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080140","5.46034","0.392855","4.54391","6.36863","5.51694","0.409115","4.50947","6.35771","5.54771","0.413139","4.69063","6.44185","330.755","5.72834","315.878","345.189","14.3706","0.0329976","14.3207","14.4151","5.22076","0.389644","4.05428","6.31751","327.011","5.19212",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080150","5.03325","0.381678","4.17181","6.05995","5.07728","0.386281","4.24338","6.03713","5.09861","0.384418","4.23707","5.98618","333.925","5.6806","320.626","348.336","14.37","0.0248628","14.32","14.4228","4.76085","0.373141","3.90591","5.8096","330.182","4.73288",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080200","5.05329","0.281449","4.18048","5.6721","5.09243","0.289261","4.25987","5.76237","5.08428","0.264872","4.33217","5.73213","326.047","3.44147","315.868","334.822","14.5059","0.0351912","14.4128","14.5626","4.7986","0.278383","3.83209","5.67382","321.718","4.79042",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080210","4.52642","0.36195","3.76163","5.67963","4.57004","0.376449","3.82025","5.67344","4.57736","0.363788","3.81829","5.72752","330.398","3.83395","317.794","339.888","14.538","0.0257325","14.4876","14.5977","4.28863","0.354558","3.49688","5.364","325.815","4.27845",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080220","4.1919","0.248205","3.71676","4.94374","4.22174","0.265764","3.70754","4.97271","4.20172","0.280884","3.58498","4.90551","331.207","6.08603","314.044","345.75","14.5588","0.0183923","14.5197","14.5908","3.93261","0.272511","3.27617","4.68629","326.813","3.90842",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080230","4.06468","0.360477","3.18033","4.83053","4.07814","0.364806","3.2439","4.93746","4.04753","0.389729","3.04751","4.92669","323.051","4.50518","311.442","340.8","14.5581","0.0155505","14.5387","14.5898","3.82506","0.379673","2.76501","4.65619","318.304","3.81371",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080240","4.12348","0.269487","3.55598","4.94374","4.15222","0.267378","3.50699","4.96356","4.12043","0.255991","3.55723","4.90218","322.691","4.08427","312.932","333.568","14.536","0.00670184","14.5202","14.5423","3.88489","0.241419","3.08506","4.71344","317.883","3.87504",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080250","4.03744","0.222301","3.49393","5.0181","4.06825","0.229536","3.53127","5.07811","4.06862","0.240112","3.55218","4.86046","323.818","5.3035","306.521","338.839","14.5373","0.00723128","14.5204","14.5511","3.81626","0.231721","3.09079","4.54793","318.98","3.79999",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080300","3.7972","0.189853","3.28939","4.24638","3.83228","0.19068","3.20094","4.28234","3.83487","0.205272","3.20433","4.37183","328.324","3.71762","317.496","340.01","14.5336","0.00908627","14.5149","14.5427","3.57841","0.189481","2.94932","4.12098","323.32","3.57148",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080310","3.52118","0.182725","3.01583","4.08862","3.54551","0.187325","3.08614","4.21","3.51858","0.175663","3.07885","4.03073","329.432","4.13349","316.685","341.78","14.5435","0.00744745","14.5235","14.5626","3.2709","0.164357","2.83938","3.84083","324.189","3.26214",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080320","3.39091","0.187885","2.95111","3.88309","3.42037","0.191115","3.01625","3.8682","3.40434","0.18057","2.96051","3.83866","331.072","4.13931","316.433","343.947","14.5491","0.0104988","14.5349","14.5753","3.15823","0.18646","2.47833","3.66067","325.81","3.14932",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080330","3.47583","0.140991","2.91348","3.83905","3.51081","0.141122","3.0338","3.87564","3.4886","0.146754","2.94211","3.82418","336.415","3.16734","326.064","344.124","14.545","0.0110037","14.5349","14.5752","3.20391","0.144593","2.69941","3.65636","331.464","3.19778",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080340","3.46918","0.0992482","3.21415","3.7845","3.49538","0.0943469","3.21953","3.79479","3.4907","0.0831054","3.28973","3.69527","340.341","2.20424","333.433","349.389","14.575","0.00666343","14.5563","14.5921","3.18425","0.0810649","2.91433","3.43629","336.104","3.18102",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080350","3.4376","0.180744","3.07429","3.92546","3.4612","0.181505","3.13098","3.94188","3.46735","0.162459","3.13809","3.90117","348.157","3.86944","340.219","357.461","14.5454","0.0101771","14.5197","14.5616","3.13646","0.161394","2.76921","3.6466","345.034","3.12647",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080400","3.71488","0.199549","2.89721","4.31959","3.69459","0.282947","2.26218","4.4835","3.47064","0.392333","2.02113","4.06102","355.009","13.8216","0.0356964","359.954","14.5225","0.024022","14.4668","14.5616","3.20412","0.276318","1.99424","3.79051","352.153","3.19642",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080410","3.11622","0.386721","2.08062","4.10985","2.87103","0.554243","1.3765","3.98021","2.49342","0.592298","1.40245","3.70199","3.56149","19.4515","0.0555939","359.965","14.4625","0.0100266","14.4476","14.4815","2.41502","0.519649","1.15434","3.59869","358.907","2.38497",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080420","2.62843","0.387709","1.6763","3.51126","2.42926","0.554411","0.838509","3.40198","2.18515","0.49077","0.979998","3.26243","358.702","16.8454","0.0481018","359.961","14.4646","0.0294318","14.4054","14.5183","2.00602","0.412302","0.721734","3.1374","352.6","1.97912",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080430","2.41021","0.3297","1.60774","3.10445","1.96193","0.398229","0.997808","2.91426","1.94167","0.288353","1.2184","2.84744","10.0645","13.03","0.0711273","359.939","14.3861","0.0148337","14.3671","14.4245","2.07489","0.344298","0.961353","3.13321","4.56839","2.05601",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080440","3.17934","0.221973","2.132","3.71369","2.43352","0.445841","1.03756","3.83543","2.33082","0.184541","1.7729","2.79669","11.7863","7.93387","0.0607208","359.784","14.4046","0.00951723","14.3669","14.4218","2.65968","0.268769","1.69012","3.69868","8.19921","2.64941",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080450","3.30169","0.172018","2.90297","3.6893","2.60161","0.400304","1.26002","3.48198","2.48338","0.164698","2.01579","2.97228","12.4445","1.99648","0.137579","21.1677","14.4182","0.011409","14.4088","14.458","2.86236","0.212698","2.09554","3.51204","9.0115","2.85966",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080500","3.28664","0.14716","2.74255","3.64801","2.44538","0.584374","1.10772","3.7851","2.40953","0.174619","2.08631","2.79936","14.8044","3.43068","0.279044","20.5104","14.4213","0.0104888","14.406","14.4474","2.88024","0.161895","2.17279","3.3173","11.5215","2.87406",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080510","3.3508","0.32207","2.94737","4.04834","1.89808","0.316894","1.03969","3.06464","2.37565","0.244861","2.04201","3.05477","18.0278","1.66711","13.3053","22.5438","14.3748","0.0218949","14.331","14.4128","2.93596","0.297028","2.53211","3.62596","15.6995","2.9346",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080520","4.25191","0.147414","3.88647","4.58965","2.86095","0.460794","1.55336","4.07053","3.9266","0.418334","2.77713","4.42295","23.9875","2.3517","17.5001","29.7047","14.3261","0.0172296","14.2793","14.3518","3.731","0.113036","3.3956","4.06529","23.0116","3.72664",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080530","4.7706","0.275369","4.32298","5.30907","4.5272","0.607245","2.67852","5.49399","4.6434","0.341457","3.65731","5.20418","29.7298","3.00638","20.9837","35.2492","14.2502","0.0188061","14.204","14.2807","4.34583","0.364858","3.57405","4.92164","29.9281","4.33846",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080540","5.02231","0.163314","4.69924","5.4392","5.09363","0.166641","4.74267","5.58733","4.83808","0.122795","4.5784","5.27294","39.2484","4.4574","31.1419","48.4911","14.1848","0.0166046","14.1615","14.2225","4.60156","0.117418","4.35124","5.09753","39.9973","4.5885",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080550","5.18037","0.159949","4.72162","5.6721","5.29517","0.169176","4.84126","5.83818","5.25981","0.143218","4.88342","5.74754","48.6097","1.76676","42.8931","55.4913","14.2008","0.00851433","14.1815","14.2238","5.06966","0.144703","4.51505","5.66714","49.1649","5.06712",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080600","5.3562","0.321063","4.51954","6.7548","5.44145","0.304966","4.63432","6.82009","5.27484","0.291137","4.07748","6.18096","53.7096","5.55706","43.136","76.9538","14.2034","0.0217975","14.1697","14.262","5.11136","0.299163","4.13484","6.77148","54.8527","5.08373",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080610","5.41285","0.632932","4.15146","7.82081","5.4558","0.643541","4.17003","8.00326","5.091","0.603647","3.75665","7.32082","58.7721","4.70598","41.8932","75.4255","14.2351","0.0202245","14.1904","14.2786","4.90273","0.622281","3.38136","7.61378","60.5393","4.88377",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080620","6.80623","0.73375","4.59544","8.17288","6.83537","0.762142","4.71585","8.53519","6.25777","0.675917","4.47992","8.09074","60.4493","4.81069","43.4261","77.9887","14.2003","0.0350725","14.134","14.2605","6.02865","0.683566","4.15963","8.108","61.9153","6.00307",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080630","7.76789","0.244189","6.64018","8.45831","7.87188","0.252458","7.03692","8.5775","7.44618","0.356219","5.95107","8.36348","63.4418","4.03339","45.9647","73.1559","14.1501","0.0217062","14.0956","14.2046","7.26427","0.381912","5.53189","8.39247","65.0284","7.24531",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080640","7.89976","0.27241","6.98985","8.98518","7.97754","0.263103","6.99242","9.24736","7.58064","0.239127","6.93685","8.5808","69.6267","1.98033","63.961","77.2943","14.1589","0.0412495","14.0768","14.2282","7.41881","0.240125","6.71086","8.65394","71.6841","7.41414",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080650","8.4697","0.259585","7.61033","9.20469","8.5235","0.285479","7.63158","9.31433","7.95747","0.340428","6.90729","9.25857","72.9083","2.15307","66.1304","81.3095","14.0268","0.0347576","13.9627","14.0962","7.7459","0.356174","6.50238","9.08199","75.0764","7.73995",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080700","8.48073","0.399648","7.23004","9.7241","8.53937","0.424128","7.32439","9.54197","7.86617","0.480716","6.73096","9.24204","72.7494","2.36529","64.0463","80.9039","13.9044","0.0582969","13.7962","13.9913","7.66781","0.473494","6.41793","9.15734","74.8574","7.66085",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080710","7.88081","0.335304","6.34387","8.84723","7.87957","0.350094","6.50246","8.83315","7.15343","0.429854","5.90165","8.56313","72.6403","2.57866","63.2501","82.4153","13.6207","0.102051","13.4338","13.7983","6.96432","0.440647","5.54564","8.15956","74.9487","6.95662",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080720","7.97751","0.404524","6.47958","8.83593","7.93668","0.411827","6.38072","9.00398","7.04164","0.489528","5.67434","8.48972","73.2432","2.63231","64.6631","85.7593","13.3326","0.0821981","13.1731","13.4632","6.84445","0.516822","5.14418","8.55248","75.3726","6.8364",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080730","7.65151","0.525279","5.68566","9.02429","7.5999","0.543471","5.78584","9.06506","6.7018","0.525854","5.3596","8.36012","72.1384","3.82894","58.9274","85.6012","13.1416","0.03497","13.0582","13.2074","6.4907","0.512295","4.08736","8.25258","74.296","6.47478",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080740","7.57261","0.700617","5.54163","9.33334","7.55393","0.703097","5.44646","9.21031","6.80577","0.67267","5.11657","8.68842","73.8656","4.3393","61.3908","93.1394","13.0447","0.039664","12.9623","13.1731","6.65261","0.659651","4.5334","9.00049","76.0459","6.63408",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080750","7.11174","0.857298","4.53169","9.25819","7.07051","0.876056","4.65817","9.6265","6.3355","0.887406","3.45174","9.27932","80.1587","6.56957","56.2089","104.931","13.2489","0.0735829","13.1109","13.3899","6.11017","0.915366","3.30276","9.01494","82.7337","6.0685",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080800","6.50151","0.708013","3.89258","8.40705","6.42181","0.722018","3.64099","8.62741","5.82227","0.708425","4.04914","7.75145","82.6709","6.61234","60.5955","106.022","13.3775","0.0290943","13.332","13.4708","5.65813","0.763696","2.77626","7.8552","85.3024","5.62022",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080810","5.90251","0.787203","3.80832","7.62141","5.82973","0.779708","3.93907","7.69908","5.21456","0.729584","3.4189","7.15866","87.3199","6.73878","67.3805","112.02","13.4448","0.0683908","13.3295","13.566","5.15183","0.6847","3.11849","7.49721","90.2937","5.11282",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080820","5.38658","0.75772","3.22772","7.3131","5.37957","0.759842","3.54299","7.44946","5.01526","0.669194","3.42148","6.55151","83.7952","7.36834","59.5053","106.388","13.6385","0.0689964","13.5284","13.821","4.7753","0.648012","3.03028","6.6763","86.9739","4.73314",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080830","5.5014","0.862296","3.51181","7.50672","5.52352","0.859944","3.48414","7.59829","5.27014","0.834618","3.51235","7.59669","86.5497","8.77314","53.1275","110.872","13.9674","0.0973135","13.7632","14.1307","4.99157","0.757622","2.3914","7.24034","89.7119","4.93071",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080840","5.36595","1.02463","3.37703","8.18893","5.37116","1.02768","3.28335","8.16643","5.19904","1.07505","3.21334","7.92185","94.8512","6.40626","70.06","116.85","14.261","0.0612021","14.1115","14.3472","5.13401","1.00768","2.87251","8.20405","98.2772","5.09981",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080850","5.29311","0.830527","3.54928","8.39688","5.28186","0.843102","3.42057","8.42443","5.22797","0.756324","3.65374","8.48279","96.3102","6.61126","76.0183","118.157","14.5166","0.0786519","14.3375","14.6379","5.1975","0.752006","3.17844","8.13417","99.7649","5.15999",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080900","4.71352","0.678239","2.96577","6.75913","4.69015","0.659692","3.09617","7.00408","4.65754","0.604206","3.23242","6.64624","96.8049","7.04349","78.2678","121.968","14.7679","0.0523816","14.6227","14.8622","4.68621","0.632097","2.4047","6.43403","100.588","4.6522",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080910","5.63884","0.852352","3.69415","7.51749","5.68031","0.848301","4.00039","8.03722","5.66013","0.834816","3.72414","7.98853","95.6497","6.07372","73.621","115.67","14.8182","0.105934","14.6875","15.0766","5.44911","0.818729","3.07085","8.00418","99.0532","5.4164",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080920","5.5555","0.708422","2.89434","7.2425","5.59206","0.684565","3.42525","7.29125","5.47765","0.641971","3.69101","7.5447","87.1103","7.81955","60.5985","109.133","15.075","0.0767378","14.9851","15.2235","5.35303","0.665774","3.30946","7.73906","90.3958","5.30355",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080930","6.36845","0.605096","4.54769","7.92761","6.41342","0.603566","4.58062","7.83782","6.37861","0.593048","4.775","7.92185","88.8796","5.53723","71.2014","109.26","15.1824","0.0226333","15.1388","15.2368","6.15657","0.577498","3.82817","7.85535","91.3646","6.12616",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080940","6.12048","0.883972","3.6077","8.43431","6.17235","0.948629","3.69158","8.28676","6.13211","0.905817","3.55667","8.49665","89.8144","8.89856","61.0917","119.391","15.3393","0.0606051","15.233","15.4731","5.99706","0.834502","2.96015","8.46002","92.3886","5.91979",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509080950","6.35946","0.564215","4.98006","8.03747","6.4101","0.570954","4.95218","8.05898","6.39542","0.553631","4.98564","8.08133","88.4192","5.67906","73.4283","105.934","15.2475","0.0402579","15.1796","15.3276","6.25894","0.560017","4.74465","8.60114","90.6821","6.22636",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509081000","5.74297","0.798303","3.59849","8.14097","5.76796","0.808233","3.48901","8.21154","5.79787","0.771835","3.36365","7.83863","93.0236","9.20305","64.059","121.807","15.4047","0.0898899","15.1983","15.5826","5.7472","0.738265","1.95433","7.89735","95.9661","5.66491",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509081010","5.33029","0.506689","3.94143","6.83352","5.36843","0.522105","3.81827","6.9577","5.43924","0.497353","4.04176","6.87799","94.5698","5.27978","76.3851","113.763","15.3266","0.0245792","15.3009","15.3858","5.21568","0.508206","3.51285","6.73146","97.5392","5.19005",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509081020","5.13946","0.641157","3.48586","7.79748","5.18026","0.644153","3.36093","8.20506","5.13654","0.612401","3.56737","7.56377","92.7507","10.7438","60.1495","122.361","15.6168","0.142454","15.3738","15.8165","5.09819","0.686996","2.95015","7.70187","96.0388","5.00929",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509081030","5.1566","0.59287","3.54984","7.37216","5.18492","0.607866","3.50863","7.18137","5.17456","0.599229","3.25871","7.41133","82.9409","9.55368","58.0032","107.128","15.6361","0.0545881","15.5382","15.7289","5.03405","0.583002","3.0222","8.12119","85.6711","4.9504",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"201509081040","4.90714","0.696424","2.98827","7.17329","4.95915","0.696996","3.03059","6.83337","4.90561","0.7222","2.92985","7.0554","75.794","9.78396","53.1109","107.82","15.8926","0.0964573","15.706","16.1447","4.85651","0.776927","2.46941","8.23649","78.6567","4.77805",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
